"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
15042.7260061428,-3.1104379664322,0.0872445318112708,-35.651953215369,2.19765597815011e-278,1.18563540021198e-274,"TNS1",TRUE
1010.54658114381,-1.67247927329793,0.101147854307652,-16.5349950796871,2.05394928704183e-61,5.70453354110203e-60,"RAPGEF3",TRUE
38.1100145653336,3.6284189705293,0.247534940462548,14.6582093168309,1.19379965042761e-48,2.26979704460157e-47,"DUSP13",TRUE
3249.90504046296,-4.53062611681312,0.155495902183895,-29.136627095517,1.23410518430265e-186,7.50196897950741e-184,"LIPE",TRUE
2627.63580078022,2.50921802639479,0.0905995819887892,27.6956909879041,7.86846816931735e-169,2.80663707593171e-166,"PAFAH1B3",TRUE
4610.08636182844,-1.66393602010418,0.087414756363651,-19.0349557594384,8.75664291326505e-81,4.42463347918658e-79,"EPB41L2",TRUE
42.0445239644169,-2.5189232401228,0.233670350319688,-10.7798153966758,4.28745332552078e-27,3.57363525218059e-26,"DCT",TRUE
1086.11686328992,-1.82777897684245,0.13088781942091,-13.9644696116807,2.5681013536365e-44,4.1968668846252e-43,"CRYBG3",TRUE
11.9411530570066,-3.07287107142917,0.151578070057709,-20.2725306520875,2.24794661037245e-91,1.52071121792594e-89,"SCTR",TRUE
3.99361995028107,2.29212100984268,0.297675901156706,7.70005566771103,1.36006966887293e-14,6.16603013745334e-14,"DNAAF6",TRUE
920.05440697485,3.21400047319193,0.115401912015273,27.8504958632451,1.06234492594722e-170,4.02200061437561e-168,"NDC80",TRUE
287.956689676051,-3.42177859251376,0.180704368925955,-18.9357823103649,5.78499292188827e-80,2.8469816933717e-78,"CXCL2",TRUE
100.799386006498,3.54898748948418,0.28166254452799,12.6001399846457,2.10770106704135e-36,2.59095351904029e-35,"CDH7",TRUE
877.315367733747,-1.80651867807026,0.0819265771507868,-22.0504595809653,9.45586495361212e-108,9.491049567393e-106,"CDC14B",TRUE
21.1983555843147,-2.68620234696145,0.151821706788608,-17.6931375873783,4.7363185972935e-70,1.74866989443274e-68,"TRPM3",TRUE
73.8356940754916,1.65026856336497,0.179133426957696,9.21251042528591,3.18585185816994e-20,1.92255825221777e-19,"P2RX5",TRUE
229.464210285423,6.0730045964532,0.22966233384627,26.4431894196386,4.36996914569883e-154,1.10945804899036e-151,"EPYC",TRUE
6139.59873477076,1.64768172628706,0.153356188562088,10.7441489106908,6.31415683610278e-27,5.21767200930875e-26,"FAM234B",TRUE
